Employee_ID,Age,Gender,Department,Education,Experience_Years,Salary,Overtime_Hours,Projects_Handled,Attendance_Percentage,Training_Hours,Work_Life_Balance,Job_Satisfaction,Manager_Rating,Promotion_Last_5Years,Remote_Work,Performance_Score,Performance_Label
EMP04337,24,Male,Sales,High School,2,28515.49,15,14,100.0,35,4,2,3.09,1,0,64.9122,Good
EMP04338,37,Female,Operations,Master's,15,47729.02,9,5,92.55,10,4,2,3.02,0,1,53.5572,Average
EMP04339,36,Female,Operations,PhD,14,47630.81,23,20,78.94,45,4,5,3.62,1,0,72.2998,Good
EMP04340,46,Male,Engineering,Bachelor's,10,39804.17,7,8,82.17,15,2,4,3.64,1,0,59.1725,Good
EMP04341,54,Male,HR,PhD,20,54335.27,1,20,88.95,41,2,5,4.86,0,1,84.3968,Excellent
EMP04342,35,Male,Operations,Master's,13,44499.78,21,18,71.67,14,3,1,2.3,1,1,31.084,Poor
EMP04343,45,Male,HR,Bachelor's,14,47683.5,6,5,97.3,39,3,5,3.98,1,1,80.319,Excellent
EMP04344,32,Female,HR,Master's,2,26116.34,22,4,90.9,46,2,3,3.5,1,0,59.3269,Good
EMP04345,24,Male,Sales,Bachelor's,1,28349.44,0,19,74.9,18,2,5,3.23,0,1,59.1554,Good
EMP04346,30,Male,HR,Bachelor's,6,34126.72,19,11,87.72,7,3,2,4.7,0,0,64.8388,Good
EMP04347,27,Female,Engineering,Master's,4,30231.85,22,5,100.0,16,2,3,4.29,0,0,69.8772,Good
EMP04348,52,Female,Finance,Master's,28,67366.5,5,16,83.87,17,1,2,4.85,0,1,61.3447,Good
EMP04349,37,Female,Finance,Bachelor's,15,49852.79,12,9,76.39,1,1,5,2.21,1,0,44.5296,Average
EMP04350,32,Female,Marketing,PhD,10,42337.94,11,6,83.62,36,1,1,1.99,1,1,29.4529,Poor
EMP04351,38,Female,Operations,Master's,7,36284.17,18,8,74.18,47,1,5,4.01,0,1,62.3822,Good
EMP04352,24,Female,Engineering,PhD,2,29251.97,25,1,90.18,23,4,3,3.3,0,0,59.1716,Good
EMP04353,40,Male,HR,Bachelor's,1,26586.47,25,1,79.69,16,1,2,4.43,0,1,49.3153,Average
EMP04354,45,Male,Finance,PhD,9,37330.43,16,5,93.24,14,3,5,3.1,1,1,67.5481,Good
EMP04355,29,Male,Engineering,Bachelor's,2,28889.81,4,18,89.97,50,4,1,3.29,1,1,56.2293,Good
EMP04356,57,Female,Finance,High School,22,57102.38,23,4,82.72,23,3,1,1.82,0,0,30.2802,Poor
EMP04357,23,Female,HR,Master's,1,24446.97,14,16,76.21,22,5,4,3.52,1,1,65.3528,Good
EMP04358,44,Male,Finance,Master's,17,49655.33,13,20,90.48,26,5,1,3.11,1,0,56.1038,Good
EMP04359,51,Male,Operations,Master's,29,65215.84,2,19,88.64,21,2,5,3.24,0,1,68.081,Good
EMP04360,46,Female,Operations,Bachelor's,24,58522.96,4,7,75.7,46,4,1,3.75,0,1,48.1462,Average
EMP04361,28,Female,Marketing,High School,6,38058.22,24,15,81.66,12,1,1,3.81,1,0,45.3309,Average
EMP04362,49,Male,Marketing,Master's,5,34751.93,13,18,75.55,48,5,3,4.38,1,1,69.2542,Good
EMP04363,38,Male,Finance,Bachelor's,12,42519.71,7,9,80.67,11,4,1,3.58,1,0,47.7085,Average
EMP04364,53,Male,Engineering,Master's,20,56044.28,10,7,86.06,34,1,5,2.11,1,1,52.2394,Average
EMP04365,22,Male,Operations,Bachelor's,0,23098.95,24,1,82.76,27,5,1,3.77,1,1,51.5246,Average
EMP04366,48,Male,Engineering,PhD,20,56323.18,14,13,77.99,9,2,2,3.01,1,0,42.4239,Average
EMP04367,57,Female,Engineering,Master's,32,73522.44,12,4,90.69,9,3,4,3.03,0,0,59.4218,Good
EMP04368,28,Male,Finance,Master's,6,32590.1,4,2,92.15,44,2,4,4.98,0,1,77.2564,Excellent
EMP04369,24,Male,Engineering,PhD,2,27353.45,12,10,93.88,23,5,3,3.03,0,0,65.2364,Good
EMP04370,51,Female,Operations,Master's,7,34714.63,2,5,100.0,27,3,5,2.2,0,0,65.1625,Good
EMP04371,22,Male,HR,High School,0,26700.01,12,3,91.24,38,5,5,3.29,0,1,74.5602,Good
EMP04372,55,Female,Marketing,High School,33,74337.25,10,5,79.9,36,5,3,3.71,1,1,61.7847,Good
EMP04373,59,Female,HR,Master's,21,53343.72,8,11,83.04,8,1,4,3.45,1,0,56.0803,Good
EMP04374,57,Male,Engineering,Bachelor's,0,24102.2,3,18,90.82,35,4,2,3.55,1,1,63.5575,Good
EMP04375,54,Male,HR,Master's,12,41435.27,16,20,91.02,34,3,4,3.8,1,1,73.2798,Good
EMP04376,37,Female,Operations,Bachelor's,0,22044.07,14,2,80.84,42,2,4,2.9,1,0,51.9825,Average
EMP04377,59,Female,Operations,Bachelor's,9,36977.62,17,16,94.93,48,3,2,3.33,1,0,62.1924,Good
EMP04378,32,Female,Engineering,Bachelor's,4,26682.99,15,18,78.62,1,4,4,4.36,1,1,69.6491,Good
EMP04379,29,Male,Finance,PhD,7,33638.44,23,6,75.72,40,4,1,3.64,1,0,46.8061,Average
EMP04380,22,Male,HR,Master's,0,25392.21,1,15,92.56,37,4,5,3.59,0,0,80.2042,Excellent
EMP04381,35,Male,Finance,PhD,9,39407.46,5,12,82.47,22,1,4,1.75,1,0,42.5984,Average
EMP04382,51,Male,Finance,PhD,2,29006.9,11,4,83.6,11,5,2,4.61,0,0,64.0455,Good
EMP04383,42,Male,Sales,Bachelor's,20,56914.71,4,12,83.01,50,2,5,2.95,1,1,62.7007,Good
EMP04384,42,Female,Engineering,Bachelor's,20,57375.22,24,11,89.09,20,2,5,4.06,1,0,73.8269,Good
EMP04385,55,Male,Marketing,Master's,29,66450.93,23,9,84.99,28,2,4,5.0,1,1,74.5217,Good
EMP04386,59,Male,Operations,Master's,3,26746.68,16,1,87.76,35,3,4,3.82,1,0,65.8941,Good
EMP04387,47,Female,Operations,Bachelor's,25,62585.18,18,18,94.24,42,1,4,2.54,0,1,59.8865,Good
EMP04388,35,Male,Engineering,PhD,13,45593.21,11,6,83.88,36,1,3,4.83,0,0,64.452,Good
EMP04389,56,Male,Marketing,High School,20,53329.33,4,12,91.65,26,2,5,3.47,1,1,71.252,Good
EMP04390,39,Male,Operations,Bachelor's,17,51029.29,23,3,100.0,5,2,3,2.5,1,1,52.3663,Average
EMP04391,41,Female,Engineering,Master's,8,40645.07,6,1,78.94,19,4,4,4.14,1,1,64.0993,Good
EMP04392,30,Female,Operations,Bachelor's,8,34327.51,1,7,98.35,47,3,2,4.41,0,0,70.6453,Good
EMP04393,54,Male,Finance,Bachelor's,24,61011.82,11,18,80.36,42,4,4,3.95,1,1,71.0406,Good
EMP04394,25,Male,HR,Bachelor's,3,31577.5,22,12,81.79,40,5,4,3.5,1,1,69.2679,Good
EMP04395,25,Male,HR,High School,3,29104.44,4,20,75.7,21,4,1,5.0,0,0,60.4147,Good
EMP04396,37,Female,Operations,Master's,15,48325.73,21,16,83.41,22,5,1,3.26,0,0,52.5753,Average
EMP04397,47,Female,Sales,Master's,24,62820.23,7,20,90.78,33,5,5,4.96,0,0,93.1995,Excellent
EMP04398,27,Male,Marketing,Master's,5,31896.6,4,7,93.53,3,4,5,4.31,1,1,80.4793,Excellent
EMP04399,58,Male,Marketing,Master's,27,63377.66,15,17,95.46,31,2,5,2.44,0,1,66.3289,Good
EMP04400,43,Male,Marketing,Bachelor's,18,51798.29,8,4,71.15,15,4,3,3.5,0,1,49.4526,Average
EMP04401,60,Male,Finance,Bachelor's,31,69310.62,0,10,74.42,3,5,5,2.21,0,1,53.8831,Average
EMP04402,28,Female,Marketing,Bachelor's,6,32899.18,4,6,90.15,27,1,1,3.32,1,0,44.286,Average
EMP04403,51,Female,HR,Bachelor's,29,69383.9,0,2,92.05,27,5,5,3.53,1,0,75.6244,Excellent
EMP04404,31,Male,Finance,Bachelor's,7,35862.27,16,4,95.83,40,3,4,2.92,0,0,64.7634,Good
EMP04405,36,Female,Engineering,Master's,14,47995.65,0,18,90.58,21,1,1,3.73,1,0,51.1076,Average
EMP04406,27,Female,Marketing,PhD,5,32964.02,14,1,78.19,7,4,3,3.51,1,1,51.8941,Average
EMP04407,45,Male,Marketing,Bachelor's,23,57940.63,4,1,80.26,25,5,3,4.18,0,0,63.3828,Good
EMP04408,23,Male,Engineering,Master's,1,24506.58,8,16,88.82,38,1,5,3.1,0,0,66.1877,Good
EMP04409,36,Male,Marketing,Bachelor's,14,47255.6,17,13,76.25,29,2,3,3.03,0,1,48.5553,Average
EMP04410,42,Male,Engineering,Master's,20,55480.44,5,14,80.13,49,4,3,2.93,0,1,56.5779,Good
EMP04411,39,Female,Finance,Master's,17,50115.79,20,11,87.09,8,5,1,3.72,0,0,55.8959,Good
EMP04412,26,Male,HR,Bachelor's,2,28677.63,11,20,85.89,25,3,5,4.34,1,1,78.8698,Excellent
EMP04413,46,Male,Engineering,Bachelor's,24,59591.48,13,8,87.77,41,2,5,3.48,0,1,68.764,Good
EMP04414,57,Male,Sales,Master's,28,62109.0,6,10,90.25,10,3,4,3.46,0,1,65.3937,Good
EMP04415,31,Male,Engineering,Master's,9,40585.55,6,16,76.44,24,1,5,3.94,1,1,64.3883,Good
EMP04416,44,Female,Marketing,Master's,22,59297.85,18,7,88.43,33,3,5,2.83,1,0,64.8909,Good
EMP04417,45,Male,Finance,Master's,23,59326.07,5,5,77.55,26,5,1,2.49,0,1,38.5745,Average
EMP04418,31,Male,Operations,PhD,9,36702.7,2,10,87.1,50,5,4,3.78,0,0,74.241,Good
EMP04419,27,Female,Finance,Bachelor's,5,32072.96,15,18,92.77,9,3,4,3.43,0,0,68.6323,Good
EMP04420,34,Male,Operations,High School,1,23040.66,15,7,91.04,14,1,5,3.11,1,0,62.0946,Good
EMP04421,42,Male,Engineering,Bachelor's,20,55229.01,17,4,79.92,49,5,2,3.5,0,0,54.9626,Average
EMP04422,53,Male,HR,Bachelor's,8,33128.24,4,10,79.05,4,5,4,3.17,1,0,60.2635,Good
EMP04423,36,Female,Sales,Bachelor's,14,46213.23,19,18,99.64,11,3,5,2.62,0,0,71.0454,Good
EMP04424,23,Male,Finance,Master's,1,25089.23,3,18,93.81,7,3,5,4.27,0,1,81.46,Excellent
EMP04425,36,Male,Marketing,Master's,14,45704.8,15,3,86.34,5,1,1,3.14,0,1,36.8934,Average
EMP04426,38,Male,Operations,Bachelor's,0,22721.62,3,13,97.33,23,2,4,3.23,1,0,67.8519,Good
EMP04427,41,Female,Marketing,PhD,19,56516.36,23,14,86.77,0,4,4,3.71,1,1,68.5145,Good
EMP04428,27,Male,HR,High School,5,33221.0,12,14,100.0,24,4,2,3.58,0,1,68.1091,Good
EMP04429,36,Male,Operations,Bachelor's,14,44622.98,13,1,85.92,44,4,5,3.32,1,1,68.424,Good
EMP04430,38,Male,Finance,Master's,8,36641.05,16,5,100.0,46,3,4,2.64,0,1,65.3606,Good
EMP04431,47,Female,Engineering,Master's,10,43212.17,2,10,89.35,10,5,3,3.31,1,0,63.5166,Good
EMP04432,43,Female,Marketing,Bachelor's,0,23100.46,24,14,78.27,22,5,4,3.19,0,1,63.4216,Good
EMP04433,30,Male,HR,High School,8,34775.4,2,19,88.27,35,2,5,3.53,0,1,71.828,Good
EMP04434,33,Male,Finance,Master's,11,39189.78,16,7,93.62,39,5,3,3.52,0,1,69.755,Good
EMP04435,43,Female,Finance,High School,21,55137.45,12,15,88.12,6,3,2,4.15,0,1,61.7204,Good
EMP04436,44,Male,Finance,Bachelor's,4,33990.12,20,9,83.32,26,1,3,3.37,0,0,51.5418,Average
EMP04437,58,Female,Finance,Master's,0,23880.26,19,10,90.11,44,1,1,3.82,0,0,51.4642,Average
EMP04438,35,Female,Operations,Bachelor's,9,37665.94,9,8,93.02,20,4,3,4.54,1,0,74.2848,Good
EMP04439,45,Female,Finance,Bachelor's,12,43403.3,23,9,82.4,4,4,3,3.11,1,0,53.9319,Average
EMP04440,29,Male,Marketing,Bachelor's,7,35437.68,11,11,87.52,32,1,3,3.77,1,0,58.9957,Good
EMP04441,47,Female,HR,PhD,7,37438.96,8,8,79.99,15,4,5,3.44,0,1,66.0678,Good
EMP04442,53,Female,Operations,PhD,27,67142.58,25,18,90.9,10,4,2,3.82,0,1,63.5008,Good
EMP04443,49,Male,Finance,Bachelor's,1,27154.56,20,5,80.5,31,2,3,3.37,0,1,51.1691,Average
EMP04444,53,Male,Sales,Bachelor's,11,41040.41,0,8,89.87,49,1,1,3.24,1,0,45.4396,Average
EMP04445,43,Male,Sales,Bachelor's,21,58419.64,3,2,97.1,23,2,4,5.0,0,1,78.7875,Excellent
EMP04446,30,Female,HR,Bachelor's,8,35425.58,18,18,93.38,8,4,3,3.58,1,1,67.7321,Good
EMP04447,24,Female,Engineering,Bachelor's,2,26297.51,5,19,86.0,35,5,4,2.04,0,0,59.857,Good
EMP04448,46,Male,Engineering,Master's,14,45184.11,14,18,77.51,6,4,4,4.41,0,1,69.9023,Good
EMP04449,60,Female,Operations,Bachelor's,30,72323.5,17,20,88.17,27,4,4,4.17,1,1,76.5071,Excellent
EMP04450,33,Male,Operations,Bachelor's,6,32326.16,4,16,85.03,22,2,3,3.65,0,1,59.5188,Good
EMP04451,50,Male,Operations,Bachelor's,28,65799.24,7,4,88.21,38,3,5,3.05,0,1,65.9848,Good
EMP04452,24,Male,Engineering,Bachelor's,2,28347.95,10,17,88.89,12,3,3,3.38,0,1,61.065,Good
EMP04453,44,Male,Sales,Bachelor's,11,41386.7,4,6,84.79,50,5,3,4.15,0,0,69.4839,Good
EMP04454,44,Male,Engineering,Bachelor's,13,43741.12,20,12,82.51,6,4,5,4.09,1,0,73.9651,Good
EMP04455,39,Female,Marketing,Master's,17,51434.08,7,7,91.39,20,3,2,2.77,0,0,49.8823,Average
EMP04456,32,Female,Finance,Master's,8,36053.78,10,14,100.0,38,5,5,4.98,1,0,99.231,Excellent
EMP04457,57,Male,Operations,Bachelor's,32,75112.06,20,12,89.51,12,4,3,3.62,0,1,64.8611,Good
EMP04458,47,Female,Sales,Master's,11,41974.83,19,20,87.44,35,1,3,2.87,0,1,52.9757,Average
EMP04459,29,Female,HR,Bachelor's,7,37532.98,9,2,96.23,11,5,5,2.16,0,1,64.7079,Good
EMP04460,49,Male,HR,High School,26,62418.74,8,4,85.95,7,3,1,3.66,1,0,46.8037,Average
EMP04461,39,Female,Finance,Master's,17,50203.54,1,8,98.34,47,4,5,3.53,0,1,80.7586,Excellent
EMP04462,34,Female,Sales,Bachelor's,12,39205.23,16,10,94.39,42,5,4,3.76,0,1,78.6316,Excellent
EMP04463,57,Male,Engineering,Master's,17,53174.21,3,17,66.17,35,2,5,3.62,1,0,58.7829,Good
EMP04464,33,Female,Engineering,Master's,6,38587.78,25,7,91.24,46,5,1,4.61,0,1,67.8973,Good
EMP04465,43,Female,Marketing,PhD,3,28923.74,11,10,83.14,43,3,4,3.44,0,1,63.8072,Good
EMP04466,23,Female,Marketing,PhD,1,27245.46,18,17,94.32,22,4,3,3.43,0,1,68.406,Good
EMP04467,49,Female,Engineering,High School,21,56726.48,24,16,75.07,33,1,2,4.02,1,1,50.1251,Average
EMP04468,34,Female,HR,PhD,12,40415.89,18,13,87.45,22,1,5,3.38,1,0,65.4074,Good
EMP04469,54,Male,Operations,Master's,19,55994.93,18,18,86.65,37,5,5,4.39,0,0,86.0013,Excellent
EMP04470,24,Male,HR,Master's,2,27450.82,25,5,84.87,28,2,5,3.4,0,1,63.8787,Good
EMP04471,55,Male,Marketing,High School,32,68903.38,6,8,96.06,49,1,5,2.7,1,0,64.6441,Good
EMP04472,44,Male,Finance,Master's,12,41568.25,12,7,100.0,23,2,1,4.29,0,0,61.3537,Good
EMP04473,53,Male,Engineering,Bachelor's,19,50711.23,1,18,90.01,21,5,4,1.65,0,0,57.5092,Good
EMP04474,41,Female,Marketing,Master's,19,53744.44,7,6,98.59,11,4,1,3.62,0,1,58.0837,Good
EMP04475,49,Female,Marketing,High School,22,58232.44,5,13,98.72,15,4,2,3.95,1,1,69.2534,Good
EMP04476,29,Male,Operations,Master's,7,37872.33,10,9,100.0,0,1,1,3.4,0,1,49.5988,Average
EMP04477,24,Male,Engineering,Bachelor's,2,31659.61,8,8,94.2,50,1,5,2.91,1,1,65.2647,Good
EMP04478,51,Male,Operations,Bachelor's,13,48322.89,7,12,94.6,29,1,2,4.4,1,1,64.0538,Good
EMP04479,46,Female,Engineering,Bachelor's,24,58949.29,19,10,87.07,35,1,2,3.38,1,0,50.225,Average
EMP04480,51,Female,Operations,Bachelor's,7,36738.53,23,7,80.39,41,5,2,1.6,1,0,39.7514,Average
EMP04481,50,Female,HR,Bachelor's,21,58093.7,19,7,97.1,41,2,3,3.98,0,1,68.5723,Good
EMP04482,51,Female,Finance,Bachelor's,3,28453.03,14,17,83.66,23,3,1,3.74,0,1,52.1005,Average
EMP04483,55,Female,Finance,Master's,33,75074.25,20,5,72.0,38,5,2,3.18,1,1,47.3826,Average
EMP04484,46,Female,Engineering,Master's,7,36298.64,25,10,100.0,37,1,4,3.02,1,0,65.3923,Good
EMP04485,38,Male,Sales,Master's,16,48029.81,10,20,86.57,31,1,2,3.93,1,1,56.3725,Good
EMP04486,45,Female,Marketing,High School,21,59063.89,14,15,90.8,31,1,4,3.06,1,1,61.3692,Good
EMP04487,59,Male,Marketing,Bachelor's,24,61470.24,22,13,79.22,11,3,1,3.67,1,1,46.6789,Average
EMP04488,49,Male,Engineering,Bachelor's,24,60656.67,21,14,94.93,9,2,4,4.39,0,0,75.471,Excellent
EMP04489,54,Female,Operations,PhD,16,46552.88,4,17,85.9,11,1,1,5.0,0,0,58.2868,Good
EMP04490,57,Female,Sales,Master's,15,49802.66,15,7,89.44,12,4,1,3.75,0,1,53.9609,Average
EMP04491,28,Female,HR,Bachelor's,6,34149.94,1,4,92.98,14,1,5,2.92,0,0,60.4429,Good
EMP04492,44,Female,Operations,High School,16,49156.58,14,9,87.57,29,3,5,3.33,1,1,69.1288,Good
EMP04493,47,Female,Operations,Master's,25,60807.74,4,19,82.31,12,3,3,2.7,1,1,51.0265,Average
EMP04494,35,Female,Engineering,Master's,13,46287.59,14,14,88.11,50,3,5,3.94,1,1,77.9269,Excellent
EMP04495,49,Female,Engineering,Master's,17,48230.49,25,3,85.06,47,3,4,4.04,1,1,67.4661,Good
EMP04496,45,Female,Marketing,Master's,23,55083.86,22,4,66.54,42,5,2,3.91,1,1,50.1891,Average
EMP04497,28,Male,Engineering,Bachelor's,6,32582.49,10,2,88.37,0,1,1,3.28,1,0,38.4973,Average
EMP04498,57,Male,Engineering,Bachelor's,6,34694.04,5,8,95.03,17,4,5,3.65,0,1,77.5162,Excellent
EMP04499,60,Female,Engineering,Bachelor's,9,39176.79,5,2,73.49,38,5,1,3.78,1,1,47.3205,Average
EMP04500,36,Male,Marketing,Bachelor's,14,46280.98,4,4,93.19,11,2,4,3.31,0,0,61.126,Good
EMP04501,24,Female,HR,Bachelor's,2,27655.82,24,2,93.21,49,5,5,3.68,1,0,78.9945,Excellent
EMP04502,23,Male,HR,Bachelor's,1,26817.24,0,4,97.68,43,1,5,3.82,0,0,73.866,Good
EMP04503,28,Male,Engineering,Bachelor's,6,39720.59,19,9,90.33,8,5,2,3.46,0,1,59.8809,Good
EMP04504,37,Female,Marketing,Bachelor's,15,47999.56,6,2,86.19,48,3,2,3.38,0,0,51.9528,Average
EMP04505,42,Female,HR,Bachelor's,20,54155.19,15,20,88.05,3,5,5,2.9,0,1,70.457,Good
EMP04506,30,Female,Operations,Bachelor's,8,36790.6,16,17,86.93,26,3,1,3.56,1,0,52.8621,Average
EMP04507,33,Male,HR,Bachelor's,11,41085.21,14,1,78.66,27,5,4,3.84,1,0,64.635,Good
EMP04508,50,Male,HR,Master's,13,44638.64,19,6,85.02,23,2,4,3.39,1,0,58.7801,Good
EMP04509,45,Female,Marketing,Master's,22,56177.03,21,16,91.94,3,1,2,3.46,1,1,52.7832,Average
EMP04510,54,Male,Operations,Bachelor's,1,28097.87,9,4,87.32,27,1,1,3.87,0,0,46.459,Average
EMP04511,35,Female,Marketing,Bachelor's,13,45093.72,7,5,84.37,19,5,1,3.99,0,1,55.3324,Good
EMP04512,39,Male,Engineering,High School,8,35421.78,22,5,88.68,28,3,3,1.96,0,0,46.1367,Average
EMP04513,26,Female,Finance,Master's,4,33039.54,8,9,82.13,32,2,3,3.85,0,1,58.057,Good
EMP04514,36,Male,HR,Bachelor's,11,37694.67,22,5,89.32,29,3,3,3.88,0,0,63.4405,Good
EMP04515,28,Female,Finance,Bachelor's,6,38305.15,18,2,91.53,2,1,4,4.51,1,0,66.3973,Good
EMP04516,46,Female,Marketing,Master's,19,57270.4,9,7,89.2,18,3,4,3.82,0,0,67.5209,Good
EMP04517,35,Female,Marketing,Bachelor's,13,47950.28,19,15,79.89,20,2,5,3.28,0,1,62.8595,Good
EMP04518,57,Male,Marketing,High School,34,75006.94,2,8,94.85,39,2,5,4.3,1,0,80.2567,Excellent
EMP04519,56,Female,Finance,Bachelor's,20,55481.34,24,3,81.66,20,3,4,3.58,0,1,59.2773,Good
EMP04520,45,Male,Marketing,Bachelor's,12,41756.35,10,11,88.26,19,4,1,3.44,1,0,52.8557,Average
EMP04521,36,Female,Engineering,Bachelor's,14,46861.36,10,10,98.9,32,2,1,3.41,1,0,55.1404,Good
EMP04522,32,Female,Marketing,Master's,10,40036.73,7,4,74.42,37,2,2,4.11,1,0,48.9977,Average
EMP04523,45,Female,Sales,Bachelor's,1,25579.49,9,12,81.28,8,4,3,3.17,1,0,55.4142,Good
EMP04524,32,Male,Finance,Master's,10,39058.18,8,13,88.5,49,1,2,3.74,0,0,55.9644,Good
EMP04525,38,Male,Sales,Bachelor's,7,35664.97,9,7,84.13,30,5,4,3.83,1,1,70.6016,Good
EMP04526,27,Male,Marketing,Bachelor's,5,38372.39,9,19,76.09,31,5,1,2.64,0,0,43.496,Average
EMP04527,42,Female,Engineering,Bachelor's,20,57611.07,17,16,88.37,40,5,1,5.0,0,0,72.7316,Good
EMP04528,29,Male,HR,Bachelor's,7,35671.33,4,10,70.4,22,5,5,3.69,1,0,66.2258,Good
EMP04529,36,Female,Operations,Bachelor's,14,45637.63,4,7,100.0,22,1,1,3.01,1,1,47.5766,Average
EMP04530,53,Female,Operations,Bachelor's,12,44245.99,6,3,95.05,41,4,4,3.64,0,1,72.6658,Good
EMP04531,31,Female,Marketing,Master's,8,35774.1,19,2,81.06,15,2,3,3.63,1,1,50.9431,Average
EMP04532,49,Female,Engineering,Bachelor's,27,65043.88,19,1,85.54,20,1,2,3.85,0,1,48.2713,Average
EMP04533,36,Female,Finance,Bachelor's,14,42096.9,7,16,75.25,11,5,1,2.47,0,1,39.4775,Average
EMP04534,33,Male,Sales,High School,9,38681.71,16,13,98.88,5,3,1,3.26,0,1,54.763,Average
EMP04535,39,Male,Sales,High School,4,31232.55,5,3,89.17,13,5,4,2.73,1,0,60.8867,Good
EMP04536,58,Female,Sales,Bachelor's,30,68912.41,24,14,77.09,21,1,4,4.6,1,0,64.8619,Good
EMP04537,45,Female,Finance,Bachelor's,23,60402.78,12,18,85.04,30,1,4,4.08,1,1,66.6425,Good
EMP04538,58,Male,Operations,High School,31,71748.94,12,11,93.73,39,2,5,3.86,0,1,76.9076,Excellent
EMP04539,50,Female,Engineering,Bachelor's,2,26936.41,12,19,92.48,46,3,1,2.96,0,0,52.49,Average
EMP04540,31,Female,Finance,Master's,9,40146.09,15,3,92.54,41,5,2,2.67,1,1,55.1868,Good
EMP04541,35,Female,Sales,High School,13,44140.63,1,20,89.02,27,3,2,4.38,1,0,66.4033,Good
EMP04542,37,Female,Marketing,Bachelor's,15,45405.02,4,2,69.74,4,4,2,2.84,1,0,35.8845,Average
EMP04543,58,Male,HR,Master's,33,70977.43,9,6,100.0,25,4,5,3.88,0,0,82.5733,Excellent
EMP04544,32,Female,Finance,PhD,10,42870.82,9,4,85.23,26,2,3,4.41,1,0,62.2636,Good
EMP04545,47,Male,Finance,Master's,1,26751.83,24,13,90.77,28,3,5,2.35,0,0,64.0266,Good
EMP04546,40,Male,Engineering,Bachelor's,4,31167.03,10,8,100.0,15,1,1,3.28,1,0,49.6171,Average
EMP04547,39,Male,Engineering,Master's,17,50412.4,19,15,89.85,25,5,5,3.78,0,0,81.5232,Excellent
EMP04548,51,Male,Finance,Master's,28,69436.07,24,1,99.76,7,1,4,3.65,1,0,64.1713,Good
EMP04549,53,Female,Sales,Bachelor's,9,38785.21,23,16,97.25,10,4,2,3.69,1,0,66.3369,Good
EMP04550,44,Female,HR,Master's,15,50596.06,8,20,100.0,2,3,1,4.15,0,0,63.7201,Good
EMP04551,33,Female,Engineering,Bachelor's,11,41791.61,12,5,92.93,1,2,1,3.76,0,1,49.3745,Average
EMP04552,34,Male,Sales,PhD,12,37650.59,12,13,85.49,0,3,1,3.8,1,1,50.5985,Average
EMP04553,42,Male,Marketing,Master's,5,35033.76,1,17,84.11,0,4,1,3.38,0,0,49.4212,Average
EMP04554,42,Male,Engineering,Master's,20,55630.54,25,2,100.0,19,1,3,3.71,0,0,61.451,Good
EMP04555,50,Female,Sales,Master's,19,52486.2,4,13,86.6,41,3,5,2.62,1,0,65.0346,Good
EMP04556,50,Female,Sales,Bachelor's,15,46986.56,25,2,95.72,30,3,1,4.65,0,0,63.0349,Good
EMP04557,48,Female,HR,Bachelor's,26,63384.51,24,11,83.19,49,5,3,3.35,0,0,63.4464,Good
EMP04558,50,Male,HR,Master's,25,60016.94,4,15,84.92,15,2,5,3.95,1,1,71.3634,Good
EMP04559,36,Male,Marketing,Master's,14,47754.44,11,9,89.41,50,2,5,3.34,0,1,68.9441,Good
EMP04560,33,Female,Sales,Master's,10,39108.27,19,19,84.52,47,5,3,3.66,1,1,68.5899,Good
EMP04561,40,Male,Operations,Master's,0,23263.73,7,4,82.99,2,5,4,2.93,0,1,58.1003,Good
EMP04562,33,Male,Sales,PhD,4,39597.72,5,17,85.65,38,4,4,3.94,1,1,74.0293,Good
EMP04563,44,Female,HR,Master's,22,55693.92,17,15,93.94,5,1,1,3.02,1,1,45.4116,Average
EMP04564,26,Male,Operations,Bachelor's,1,26324.43,7,7,84.03,42,5,3,3.73,1,0,65.7184,Good
EMP04565,47,Male,Engineering,Bachelor's,5,27898.99,20,13,88.26,36,4,3,5.0,0,1,78.9612,Excellent
EMP04566,31,Female,Engineering,Master's,9,41008.6,22,8,100.0,40,1,4,3.87,1,1,72.3541,Good
EMP04567,43,Male,Finance,Bachelor's,21,55935.11,19,1,92.4,35,3,3,2.67,0,0,53.727,Average
EMP04568,60,Male,HR,Bachelor's,34,77633.84,24,9,98.62,11,5,3,3.65,1,0,71.9946,Good
EMP04569,44,Male,Finance,Bachelor's,12,41113.46,1,18,90.24,9,2,1,3.57,0,1,50.8009,Average
EMP04570,32,Male,Operations,Master's,10,36768.65,9,17,87.07,34,2,1,2.88,1,0,45.2865,Average
EMP04571,49,Female,HR,Master's,17,49008.02,24,17,100.0,38,3,3,2.55,1,1,63.3741,Good
EMP04572,52,Female,Marketing,Master's,5,35190.96,19,8,77.35,1,3,2,4.8,1,1,57.4139,Good
EMP04573,29,Male,Sales,Bachelor's,7,36654.38,5,3,94.92,30,3,2,3.15,1,0,54.8751,Average
EMP04574,60,Female,Marketing,Master's,27,62267.1,4,11,98.37,39,4,3,3.16,0,1,68.6798,Good
EMP04575,49,Female,Operations,Master's,24,56160.87,15,2,75.97,44,3,4,3.98,1,1,60.8597,Good
EMP04576,37,Female,HR,Bachelor's,4,30357.56,2,2,82.89,14,4,1,2.35,0,0,35.8509,Average
